#Operator Name: 
#Experimental Name: 
#SampleDescription: 
#Measurement No.: 25
#Excitation Wavelength: 532.08 nm
#Laser Current: 100 %
#Excitation Power: 7.10 mW
#Excitation Power Density: 1.19E+03 W/cm2
#ND Filter: 10.95 % (170/255)
#Spectrograph Center Wavelength: 710.00 cm-1
#Grating: 1200 gr/mm
#Slit width: 50 um
#Exposure Time: 20 s
#Averaging: 2
#Readout speed: 2MHz
#Gain: High
#Readout port: Low Noise
#CCD temperature: -70
#Optical Line Shaping mode: ON
#Objective Lens: TU Plan Fluor 20x/ NA 0.45
#Measurement Mode: XY Averaging (AreaFlash)
#X axis (wavenumber): Not Calibrated
#Wavenumber Shift compensation (cm-1): -0.721845776996474
#XY Stage Position: (4009.6,4026.4,98.0)
#--------------------------------------
#Correction: Wavelength data:0.7 cm-1
#--------------------------------------
#Correction: Wavelength data:0.3 cm-1
#--------------------------------------
#Correction: Wavelength data:0.025 cm-1
#--------------------------------------
#--------------------------------------
#Average: N_2/7/2024 7:38:55 PM Index:25, N_2/7/2024 7:38:13 PM Index:24, N_2/7/2024 7:37:31 PM Index:23, N_2/7/2024 7:36:49 PM Index:22, N_2/7/2024 7:36:07 PM Index:21, N_2/7/2024 7:35:23 PM Index:20, N_2/7/2024 7:34:00 PM Index:18, N_2/7/2024 7:33:18 PM Index:17, N_2/7/2024 7:32:36 PM Index:16, N_2/7/2024 7:31:52 PM Index:15, N_2/7/2024 7:31:10 PM Index:14, N_2/7/2024 7:30:28 PM Index:13, N_2/7/2024 7:29:46 PM Index:12, N_2/7/2024 7:27:39 PM Index:9, N_2/7/2024 7:26:57 PM Index:8, N_2/7/2024 7:26:15 PM Index:7
#Calculation: [After_ Na] - (1 * [Before_Na])
#--------------------------------------
#

wn(After_ Na-Before_Na)	After_ Na-Before_Na	wn(After_K-Before_Na)	After_K-Before_Na	wn(After_ Na-After_K)	After_ Na-After_K	wn(Before_Na-Before_K)	Before_Na-Before_K	
703.269184266264	-0.0232187395938078	703.13669121269	-0.0203304568502741	703.269184266264	0.00446805253446009	702.993060214601	0.0075596998192059
704.136093126606	-0.0226752066481057	704.003612770692	-0.0200234097049435	704.136093126606	0.00429462067183367	703.859995537787	0.0070699599069502
705.002918907809	-0.0221496286481746	704.870451247723	-0.0199012583900481	705.002918907809	0.00436879154006486	704.726847778027	0.0067406922508243
705.871521495406	-0.0220111849248796	705.739066556569	-0.0199519034154098	705.871521495406	0.00469034850191435	705.595476877625	0.0066958109526335
706.738180975932	-0.0217858850198777	706.605738729275	-0.0198935790444679	706.738180975932	0.00505427868616248	706.462162809577	0.00689277075992933
707.606616929967	-0.0215802288068038	707.474187400894	-0.0195033837462846	707.606616929967	0.00513462030981643	707.330625267987	0.00721790568542696
708.473110157669	-0.0212631500499076	708.340693317128	-0.0190706773713295	708.473110157669	0.00518008319844954	708.197144939506	0.00743754565108357
709.339520365971	-0.0209186674595033	709.207116212136	-0.0187566560917607	709.339520365971	0.00515718474886662	709.063581587823	0.00738417966406313
710.207706548805	-0.020835512177708	710.075315107068	-0.018589080024185	710.207706548805	0.00512679497500157	709.931794263593	0.00736805953899239
711.073950576003	-0.0207756653014692	710.941571817322	-0.018549072541428	711.073950576003	0.00525363639668339	710.7980647232	0.00741148247476692
711.94011161961	-0.0207909575833193	711.807745542163	-0.0187211243467627	711.94011161961	0.00556652992827703	711.66425219542	0.00755572417132927
712.80618969155	-0.0207751556288747	712.673836293514	-0.0189108285716294	712.80618969155	0.00593417978462021	712.530356692172	0.00771787557282894
713.674043073162	-0.0208599689153547	713.541702379916	-0.0188832013729171	713.674043073162	0.0061155046329317	713.398236551489	0.00802566718130698
714.539955059543	-0.0208628999704167	714.407627042059	-0.0187609004534723	714.539955059543	0.00623483944033731	714.264174955082	0.00831631034303726
715.40578411004	-0.020861783360843	715.2734687665	-0.0188274437014634	715.40578411004	0.00633990322309852	715.130030418997	0.00838960792940796
716.269672501039	-0.0208748927310534	716.137369802429	-0.0192473226365108	716.269672501039	0.00649706237479719	715.993945162947	0.00813999604785454
717.137193451039	-0.0211228183903928	717.004903449921	-0.0201251864855327	717.137193451039	0.00670244746515605	716.861492575445	0.00768914450629155
718.002773765365	-0.0214496353196193	717.87049643273	-0.0209902235560838	718.002773765365	0.0069346612496495	717.727099291806	0.00730246344301316
718.868271191452	-0.0219218634247086	718.736006525476	-0.0218235340221745	718.868271191452	0.00722428259942245	718.592623116132	0.00720044768856387
719.733685741201	-0.0225704637032949	719.60143374007	-0.0226780558695869	719.733685741201	0.00743166856611865	719.458064060334	0.00717678454441339
720.599017426524	-0.0232597640999801	720.466778088416	-0.023430299189671	720.599017426524	0.00759608771143649	720.323422136316	0.00727827486942084
721.466122927388	-0.0239809962420559	721.333896277651	-0.0241618278558137	721.466122927388	0.007739498385957	721.190554080669	0.00743197886616731
722.331288741792	-0.0246461173485698	722.199074751439	-0.0250260918625379	722.331288741792	0.00789389221372908	722.055746278147	0.00744880463482844
723.196371727488	-0.0252759581972716	723.0641703947	-0.0261303453932799	723.196371727488	0.00803902519372021	722.920855643129	0.00713680811760858
724.061371896372	-0.0259425849220726	723.929183219327	-0.0272475329346622	724.061371896372	0.00813091278416156	723.785882187505	0.0067473197182561
724.926289260333	-0.0267099058632812	724.794113237218	-0.028310473067278	724.926289260333	0.00823219764736219	724.65082592317	0.00648096661417574
725.791123831259	-0.0276590505700263	725.658960460256	-0.0293283657227423	725.791123831259	0.00835046351619176	725.515686862022	0.00646757822828103
726.655875621036	-0.0287736487876819	726.523724900333	-0.0303315002163132	726.655875621036	0.00845561366770417	726.380465015936	0.00666587642784028
727.520544641557	-0.0299652529654267	727.388406569331	-0.031350125720131	727.520544641557	0.00850212748655776	727.245160396807	0.0069214369243363
728.385130904699	-0.0311398113133391	728.253005479139	-0.0323370107334358	728.385130904699	0.0084216362664325	728.109773016513	0.0070598148484497
729.249634422344	-0.0322092062604805	729.11752164163	-0.0332408629816885	729.249634422344	0.0083102382199382	728.974302886942	0.00714489420852665
730.114055206366	-0.0331372984838834	729.981955068688	-0.0341480553501789	730.114055206366	0.00823755675084736	729.838750019964	0.00712617063366933
730.978393268648	-0.0338932500701259	730.846305772189	-0.0350446106316918	730.978393268648	0.00830111048928497	730.703114427466	0.00700193319939679
731.842648621059	-0.0346166772447644	731.710573764005	-0.0360262500227913	731.842648621059	0.00859760227319009	731.567396121314	0.00699614288241579
732.706821275475	-0.035441230245944	732.574759056009	-0.0371487559327933	732.706821275475	0.00900833184888286	732.431595113383	0.00706886403685519
733.570911243758	-0.0364040930705106	733.43886166007	-0.0384214307135591	733.570911243758	0.00944673230294468	733.29571141554	0.00719803199172608
734.43491853778	-0.0374676496070106	734.302881588053	-0.0397055531207381	734.43491853778	0.00970839899422213	734.159745039658	0.00731434571516854
735.298843169403	-0.03844983958834	735.166818851827	-0.0408653963610388	735.298843169403	0.00974061584621033	735.023695997599	0.00725199502132917
736.162685150492	-0.0392909944401017	736.030673463254	-0.0419455592625695	736.162685150492	0.00965474116706388	735.887564301229	0.00695498230627201
737.026444492905	-0.0400533013179784	736.894445434191	-0.0428971191915651	737.026444492905	0.00953586096444842	736.751349962404	0.00662735575076873
737.8901212085	-0.0407854598727697	737.758134776501	-0.0437543159393815	737.8901212085	0.00945795822393392	737.615052992987	0.00641803143510439
738.751862191355	-0.0415474491196697	738.619888357163	-0.044640519846988	738.751862191355	0.00940195364273899	738.476820230593	0.0062150179711119
739.613520925213	-0.0423111728254407	739.481559687028	-0.045525263451995	739.613520925213	0.0093925014241816	739.338505215444	0.00608455481207459
740.476950185923	-0.0432050655956197	740.345001569025	-0.0463326620817565	740.476950185923	0.00939926609789385	740.201960779832	0.00614924941516065
741.340296867173	-0.0439504320097601	741.20836086975	-0.0469810088996653	741.340296867173	0.00935752354872535	741.065333760984	0.00620687638524697
742.203560980808	-0.0445623518182854	742.071637601053	-0.0474269487068463	742.203560980808	0.00929476698554463	741.928624170752	0.00636225248079847
743.066742538675	-0.0449748979100242	742.934831774775	-0.0478133909365069	743.066742538675	0.00925061776074823	742.791832020979	0.00638119071980969
743.929841552614	-0.0452632884000422	743.797943402762	-0.0482075941930186	743.929841552614	0.00928285256200909	743.654957323506	0.00627634435623992
744.791006156123	-0.0455636295819272	744.659120591441	-0.0486551271846429	744.791006156123	0.00941016984995702	744.516148155428	0.00625647576953975
745.653940294793	-0.0457510991926769	745.522067340546	-0.0489599265933121	745.653940294793	0.00960551548795524	745.379108575155	0.00632950546994632
746.51679192502	-0.0458766239981517	746.384931579396	-0.0493684473538704	746.51679192502	0.00988520535519813	746.24198648267	0.00634549446018584
747.379561058642	-0.045991989150045	747.247713319834	-0.0497670990586805	747.379561058642	0.0101498958241624	747.104781889808	0.00629206958627651
748.240396536887	-0.0461762603761467	748.108561376037	-0.0500262455614847	748.240396536887	0.0103595583534518	747.965643581432	0.00642686472981971
749.103000889751	-0.0463803622366636	748.971178332104	-0.0502516433419608	749.103000889751	0.0105987017305129	748.828274200288	0.0066413118637613
749.965522781462	-0.0466006985658452	749.833712825213	-0.0505460154322169	749.965522781462	0.0107711700247301	749.690822354227	0.00677411986442453
750.826111583701	-0.046891102650533	750.694314200005	-0.0508028489506311	750.826111583701	0.0107764320973669	750.551437358579	0.00681295743786495
751.688468765482	-0.0470304790095596	751.556683979572	-0.0510908169408812	751.688468765482	0.0106490455991575	751.41382079506	0.0066130355741203
752.550743521548	-0.0472625340183744	752.418971331623	-0.0512758102224541	752.550743521548	0.0104435637896066	752.276121802068	0.00644305509233048
753.411085753796	-0.0475636178195618	753.279326131018	-0.051451993408544	753.411085753796	0.0101941251836678	753.13649022517	0.00631851588383275
754.273195870712	-0.0479070895164677	754.14144884031	-0.0516803535453232	754.273195870712	0.00997557640116128	753.998626585504	0.00617541362444651
755.135223597339	-0.0482607828524619	755.003489157501	-0.0520072531976336	755.135223597339	0.00989896883720887	754.860680551788	0.00609180061709044
755.995319365546	-0.0485808716569949	755.86359748746	-0.0523417407983585	755.995319365546	0.00994302327814767	755.720802499596	0.00612146204978545
756.85718252376	-0.0487736716827823	756.72547323264	-0.0526759707014056	756.85718252376	0.0101573197726525	756.582691889955	0.00622993016078038
757.717114100218	-0.0488721340443078	757.585417367252	-0.0530709754519256	757.717114100218	0.0103429278631764	757.442649638517	0.00611899825462242
758.578812737142	-0.0487594532655992	758.447128587533	-0.0533409759472648	758.578812737142	0.0104057189620385	758.304374500076	0.00585690797002703
759.438580168866	-0.0487042701311835	759.306908573817	-0.0536749795474248	759.438580168866	0.0105321576099873	759.164168096409	0.00559415676468866
760.300114331603	-0.0486891770381526	760.16845531631	-0.0541591951420297	760.300114331603	0.0108621518761173	760.025728476274	0.00537050899405009
761.161566186598	-0.048760210475705	761.02991974926	-0.0547371584529305	761.161566186598	0.0111698781161554	760.887206544638	0.00515296434507528
762.019239056415	-0.0488951545718777	761.887605141255	-0.055402972323642	762.019239056415	0.0115062009310435	761.744905511583	0.00495842118693748
762.880526684432	-0.048904733855349	762.748905343633	-0.0559529730069868	762.880526684432	0.0119416707089622	762.606219345478	0.00482993354996103
763.739884047955	-0.0490065706321708	763.608275252729	-0.056441789091395	763.739884047955	0.0122815974786546	763.465602854892	0.00477509938428447
764.59915950349	-0.0491845254975329	764.467563252052	-0.0568976604428623	764.59915950349	0.012564075750976	764.324904452584	0.00477966796424606
765.460200702601	-0.0492277090491119	765.328617020121	-0.0572062178913844	765.460200702601	0.0128236697471356	765.18597184632	0.00480113355186804
766.31931220122	-0.0494292819188514	766.187741058933	-0.0575448064150939	766.31931220122	0.0129361474124494	766.045109479612	0.00477659975910535
767.180189114326	-0.0496677254256306	767.048630537407	-0.0578634768318005	767.180189114326	0.0130035667047483	766.90601257985	0.00476924589009142
768.039136702948	-0.0499855766937195	767.907590662631	-0.0581741453049859	768.039136702948	0.0129681442631164	767.764986295668	0.00474100991875143
768.899849377067	-0.0498830156047028	768.76831589852	-0.0582018175767419	768.899849377067	0.0127659088682452	768.625725149424	0.00453893304237762
769.758633102592	-0.0497043698798981	769.627112157064	-0.058163823946229	769.758633102592	0.0126260430199283	769.48453499467	0.0042419030699945
770.617335002138	-0.0494583594672523	770.485826587836	-0.0580553641174531	770.617335002138	0.0125796908023603	770.3432630102	0.00405799309265698
771.477801494042	-0.0490626888821084	771.346305636122	-0.0578812008377844	771.477801494042	0.0126068254395156	771.203755670511	0.00384816454094547
772.336339600792	-0.0487727130674589	772.204856270509	-0.0577502445547072	772.336339600792	0.0126429522572074	772.062319885772	0.00370662574515238
773.194795916654	-0.0485550279638835	773.063325112224	-0.0575355408910414	773.194795916654	0.0126198688866004	772.920802306417	0.00368055700921174
774.055016331949	-0.0483114192712056	773.923558078517	-0.0570764821617248	774.055016331949	0.012452833622853	773.781048878896	0.00373747467184843
774.913308925275	-0.0480246995734403	774.781863194108	-0.0564782448290808	774.913308925275	0.0122380000996675	774.639367569536	0.00384118184729904
775.771519762799	-0.0476873831855473	775.64008655211	-0.0556937392208907	775.771519762799	0.011989531569074	775.497604500644	0.0040398971336614
776.631494207031	-0.0471444029828087	776.500073541953	-0.0546470287853079	776.631494207031	0.0116666620752735	776.357605090841	0.00428215551175662
777.489541392231	-0.0465176246486931	777.358133244052	-0.0535486332476925	777.489541392231	0.0113221436117094	777.215678362165	0.00442495945130505
778.347506856691	-0.0457430614910487	778.216111223621	-0.0522653852961761	778.347506856691	0.0109293312138713	778.073669909019	0.00461770667440517
779.205390612082	-0.0447232162126016	779.074007492334	-0.0507463035767039	779.205390612082	0.0104989254519175	778.931579743083	0.00468651728776506
780.065037317658	-0.043290578145215	779.93366673635	-0.0490527598138358	780.065037317658	0.00997089481968616	779.791252579675	0.00455198276043772
780.922757514269	-0.0417339320655853	780.791399442707	-0.0470809337088996	780.922757514269	0.00940656659159067	780.6489988475	0.00442105156055533
781.780396036851	-0.0401341966261616	781.649050473243	-0.0450173733417394	781.780396036851	0.00885230443148999	781.506663437569	0.00429194295349788
782.637952897061	-0.0385965495578772	782.506619839623	-0.0430823311587768	782.637952897061	0.00842214487688255	782.364246361547	0.0042208936697519
783.495428106566	-0.0371510829096851	783.364107553512	-0.0412981814958669	783.495428106566	0.00807010026371818	783.221747631094	0.00419531672239756
784.352821677025	-0.0356962184928534	784.221513626573	-0.0396233536940175	784.352821677025	0.00776204755699289	784.079167257878	0.0041590567537628
785.210133620101	-0.0341414160841961	785.078838070458	-0.0379044943294398	785.210133620101	0.00736483220341257	784.936505253554	0.00396475806070437
786.067363947444	-0.0324656183590517	785.936080896834	-0.0360201459966247	786.067363947444	0.00689999326056544	785.793761629782	0.00373128697367295
786.924512670714	-0.030779858000627	786.793242117343	-0.0339979265511468	786.924512670714	0.0063294786903966	786.650936398211	0.00350662646376987
787.781579801558	-0.0291409497722125	787.650321743648	-0.0319472078941015	787.781579801558	0.00570976968903385	787.508029570497	0.00326713003363734
788.63856535163	-0.0276756958756375	788.507319787393	-0.0300388228139826	788.63856535163	0.00512493838040501	788.365041158293	0.0030736282962064
789.495469332574	-0.026293609927534	789.36423626023	-0.0285317512829721	789.495469332574	0.00481116462225557	789.221971173247	0.0028491752383695
790.352291756037	-0.0250008737572851	790.221071173801	-0.0274333996969962	790.352291756037	0.00470127508203548	790.078819627	0.00252711727352235
791.209032633662	-0.0237008696676774	791.077824539749	-0.0264407526976685	791.209032633662	0.00467702621703049	790.935586531199	0.00219179627855542
792.065691977088	-0.0223713223136997	791.934496369719	-0.0252957057251941	792.065691977088	0.00464392716927421	791.792271897484	0.00193758410761787
792.922269797957	-0.0211064482552045	792.791086675345	-0.023860875997604	792.922269797957	0.00451165801185457	792.648875737497	0.00193626154291925
793.778766107902	-0.019947694648322	793.647595468268	-0.0221517374684556	793.778766107902	0.00426695047522183	793.505398062873	0.00219700510063391
794.635180918558	-0.0189036784523063	794.504022760124	-0.0204174143483358	794.635180918558	0.00400865047568248	794.361838885248	0.00264295517064886
795.491514241556	-0.0180330414936092	795.360368562538	-0.0189174638757222	795.491514241556	0.00366801914834812	795.218198216255	0.00293450302522584
796.347766088533	-0.0172650711505406	796.216632887146	-0.0177914974441964	796.347766088533	0.0033895788853405	796.074476067522	0.003038861118199
797.203936471105	-0.0165573118180321	797.072815745571	-0.0170935145163097	797.203936471105	0.00321532717037303	796.930672450679	0.00283553193935117
798.060025400908	-0.0158877494739759	797.928917149446	-0.016486373273973	798.060025400908	0.00308169549007355	797.78678737735	0.00263084133146395
798.916032889556	-0.0152353402639019	798.784937110388	-0.0157495202053232	798.916032889556	0.00291184173320602	798.642820859164	0.00250686157610125
799.771958948677	-0.0145818890655011	799.64087564002	-0.0147846273053056	799.771958948677	0.00275588958260108	799.498772907737	0.00262383986704194
800.627803589883	-0.0140240648281681	800.496732749965	-0.0137675853812422	800.627803589883	0.00257325771348333	800.354643534691	0.00290179510203267
801.483566824798	-0.013486326089411	801.352508451833	-0.0127621870470513	801.483566824798	0.00235026681854211	801.210432751643	0.00317420643586459
802.337408576357	-0.0129103877362379	802.206362641762	-0.0117922970487444	802.337408576357	0.00210972084067255	802.064300425667	0.00332760263136468
803.193009208528	-0.0125614818055617	803.061975737335	-0.0110180042136688	803.193009208528	0.00172985261391856	802.919927032472	0.0033819800051581
804.048528469211	-0.0122191480890222	803.917507459642	-0.0102642290645229	804.048528469211	0.00136591936836436	803.775472264086	0.00339772234458414
804.903966370024	-0.0118544405107386	804.7729578203	-0.00950428778562287	804.903966370024	0.00110833452094308	804.630936132118	0.00352270427256925
805.759322922564	-0.0114833953728403	805.628326830909	-0.00878806544770249	805.759322922564	0.000937347997379816	805.486318648178	0.00367057977080038
806.612758924159	-0.011084798341032	806.481775262011	-0.00826664370884321	806.612758924159	0.000944630430831137	806.339780553764	0.00382876203360254
807.466113950071	-0.0106268064819208	807.335142715663	-0.00812645530437624	807.466113950071	0.00112345181563646	807.193161479983	0.00368977370384771
808.321226877124	-0.0101975491228827	808.190268095459	-0.00838181567074372	808.321226877124	0.00143334539101098	808.04830035946	0.00336605671545535
809.176258502252	-0.00967935840478924	809.045312171558	-0.00866378507791345	809.176258502252	0.00169759423336209	808.903357933315	0.0028501310529882
810.031208837056	-0.00908691593220212	809.900274955558	-0.00861663832911912	810.031208837056	0.00183565115315655	809.758334213144	0.00242145332268327
810.884239552248	-0.00848425257837352	810.753318091403	-0.00827634054084088	810.884239552248	0.00190016471920895	810.61139081388	0.00222359036426707
811.739027515927	-0.00797737493933585	811.608118500732	-0.00756604468329577	811.739027515927	0.00184196322590614	811.466204715194	0.00230660939444928
812.593734224025	-0.00753771248116868	812.462837652707	-0.00681540960237818	812.593734224025	0.00173211571835934	812.320937357228	0.00251509210592102
813.446521871068	-0.00723133637939626	813.315637715095	-0.00611049506892797	813.446521871068	0.00148215206112225	813.173750878752	0.00266366112558786
814.301066277443	-0.00718411199675991	814.170194561797	-0.00579418054056229	814.301066277443	0.00120267030047766	814.028321211674	0.00266514938910222
815.155529462958	-0.00713912542226123	815.02467018587	-0.00567527557473489	815.155529462958	0.0009553766833304	814.882810320043	0.00249895675006394
816.008074145731	-0.00708332758520171	815.877227278681	-0.00557603393886679	816.008074145731	0.000710309044705357	815.735380866237	0.00229732534900855
816.862375098877	-0.00690579442329249	816.731540666842	-0.00525974733990948	816.862375098877	0.000541731352113412	816.589707734853	0.00222986597673544
817.716594865873	-0.00665954864463223	817.585772867078	-0.00493467273571899	817.716594865873	0.000535888704950103	817.443953413625	0.00224377848319099
818.56889668819	-0.00639262507941529	818.438087094135	-0.00465975911465276	818.56889668819	0.000712913167451708	818.296281088315	0.00242879461221354
819.422954292131	-0.00622512667242142	819.292157127777	-0.00451019018411122	819.422954292131	0.0010334537579637	819.150364596655	0.00269776992825969
820.275094323173	-0.00608906767167264	820.144309560023	-0.00441203828594627	820.275094323173	0.00127670168150742	820.002530472706	0.00290311554868249
821.128989810233	-0.0060072497814006	820.998217473247	-0.00435561516382384	821.128989810233	0.00132762445147803	820.856451856791	0.00299985139719171
821.980968096061	-0.0058851034478229	821.850208156746	-0.00411956181836459	821.980968096061	0.0012626116137685	821.708455980268	0.00304874361914559
822.834701512395	-0.00576222520621194	822.703953995708	-0.00394982442048584	822.834701512395	0.00100803683481171	822.562215286252	0.0029252415179622
823.686518099057	-0.0056174071336417	823.555782976513	-0.00372445394361225	823.686518099057	0.000707999563138391	823.414057703212	0.00270574671573375
824.540089490802	-0.00545753391543376	824.409366787346	-0.00361434982090952	824.540089490802	0.000587462904182226	824.267654977237	0.00247519856637004
825.391744424331	-0.00531755763804481	825.261034111492	-0.00367326197192871	825.391744424331	0.000618810741247221	825.119335733707	0.00230765375216474
826.245153837604	-0.00526745478923093	826.114455940322	-0.00373770933501481	826.245153837604	0.000805088230273775	825.972771021898	0.00229687842901933
827.096647164009	-0.00520817010695472	826.965961653812	-0.00367228369635382	827.096647164009	0.000948992624147833	826.824290163895	0.00244692737656282
827.949894644917	-0.0052166112907726	827.819221546742	-0.00357696972602915	827.949894644917	0.000890573514912889	827.677563512352	0.00254664045730414
828.801226410193	-0.00522754443447167	828.670565695582	-0.00333285597225166	828.801226410193	0.00070131475411752	828.528921085872	0.00261242703740115
829.654312004819	-0.00524991990939431	829.523663698699	-0.00304876956232713	829.654312004819	0.00043181475538789	829.382032540689	0.00266497449526217
830.503647923026	-0.0053454406051096	830.373011970267	-0.00296300161438928	830.503647923026	0.00019183232340093	830.231394204198	0.0026062776802949
831.35473769352	-0.00542896875387063	831.224114119046	-0.00299080414652906	831.35473769352	0.000182735974901493	831.082509771935	0.00261278951632365
832.207580806338	-0.00554522341967736	832.076969635062	-0.00289902418073025	832.207580806338	0.000244193196022563	831.935378733917	0.00283047752976313
833.05850913054	-0.00563337257492851	832.927910334027	-0.00280096407203228	833.05850913054	0.000292336436742861	832.78633284802	0.00306483571110119
833.911190472139	-0.00570733155283932	833.780604075295	-0.00267302264255461	833.911190472139	0.000194557362379125	833.639040031427	0.00324536448472447
834.761957395982	-0.00571466516236837	834.631383370379	-0.00258101266351829	834.761957395982	4.32975004240575E-05	834.489832737836	0.00325802231379432
835.612643723707	-0.0056424526184757	835.482082067589	-0.00259877437283934	835.612643723707	-0.000128690409033794	835.340544844465	0.00299605247098213
836.465082581784	-0.00541845560641103	836.334533320045	-0.00283832610790387	836.465082581784	-4.94357152779068E-06	836.193009533326	0.00261873076058574
837.315607577992	-0.00512702748080962	837.185070682219	-0.00316252241224755	837.315607577992	0.000356030499464279	837.043560301103	0.00231993368372456
838.166052012457	-0.00483303719469165	838.035527480894	-0.00351061638535817	838.166052012457	0.000835741185863773	837.894030503478	0.00214288700895304
839.016415896625	-0.0045894620242826	838.885903727518	-0.00363807095198515	839.016415896625	0.00119336421413252	838.744420151892	0.00212948174693411
839.868531662185	-0.00447907722509304	839.73803188041	-0.00343216714859572	839.868531662185	0.00121328437667394	839.596561733553	0.00227052146381171
840.718734306553	-0.00446453102975033	840.588246883712	-0.00313146671548055	840.718734306553	0.00102138365084998	840.44679013484	0.00239036917995647
841.568856434969	-0.00446735763359186	841.438381369313	-0.00282421831007488	841.568856434969	0.000766916815924969	841.29693801652	0.00242666589758847
842.418898058877	-0.00453158658610954	842.288435348644	-0.00249237456717663	842.418898058877	0.000478152153357888	842.14700539003	0.00253397235757859
843.270690915575	-0.00467543172708331	843.140240585635	-0.00237835038309438	843.270690915575	0.000400780252105343	842.998824048154	0.00265258158374455
844.120571391322	-0.00484039032628922	843.990133413296	-0.00242636565193311	844.120571391322	0.000419983832586578	843.848730266182	0.00277257258872519
844.970371396881	-0.00494531332009281	844.839945769014	-0.00256607259963095	844.970371396881	0.000509536996911329	844.698556010364	0.00290649106765955
845.820090943682	-0.00487803813848946	845.689677664217	-0.0026721276394002	845.820090943682	0.000512898077940672	845.548301292136	0.00280301374554954
846.669730043148	-0.00461435279442597	846.539329110332	-0.00277998338571792	846.669730043148	0.000520512107437587	846.397966122913	0.00249223193660571
847.519288706702	-0.00424958970840882	847.388900118785	-0.00286083615008101	847.519288706702	0.000498301002502085	847.24755051413	0.00202311227829088
848.368766945772	-0.00390434110576258	848.238390701001	-0.00291609327906292	848.368766945772	0.000446963430151721	848.097054477206	0.00157125609445041
849.219995283704	-0.00374334053574582	849.089631406918	-0.00283795235506408	849.219995283704	0.000269723451955695	848.94830859092	0.00121825351162286
850.069312534786	-0.00376940022874078	849.938960997635	-0.00272737791144253	850.069312534786	0.000147571257001395	849.797651558696	0.00113240182929606
850.918549395654	-0.00397145144348699	850.788210196391	-0.00268756824033854	850.918549395654	0.00014838382070255	850.646914132612	0.00132583145934249
851.76770587773	-0.00417928226811171	851.637379014595	-0.00274419437715898	851.76770587773	0.000314100294806094	851.496096324077	0.00162614977336558
852.616781992416	-0.00431804238423102	852.486467463663	-0.00281330091899709	852.616781992416	0.000550990845691667	852.345198144507	0.00198127879969639
853.46394810528	-0.0043442533683342	853.333645882583	-0.00302300611827952	853.46394810528	0.000866107126842073	853.192389904078	0.00211290789658749
854.312863692561	-0.0040529123434694	854.182573800746	-0.00325888920526638	854.312863692561	0.00105464017383144	854.041331189816	0.00195446103448567
855.161698946653	-0.0037190319478209	855.03142138397	-0.00351413632148372	855.161698946653	0.00113585903051005	854.890192138711	0.00151315502296792
856.010453878953	-0.00338399943081535	855.880188643656	-0.00363532383352476	856.010453878953	0.00100640035942947	855.738972762174	0.000913078942600624
856.859128500866	-0.0031459642024542	856.728875591201	-0.00358151532033724	856.859128500866	0.000790063938675367	856.587673071597	0.000434534097985224
857.70772282379	-0.00313453118293034	857.577482238008	-0.00338313985933167	857.70772282379	0.000560070559661893	857.43629307839	0.000261412911429951
858.55623685912	-0.00334829727903097	858.426008595474	-0.00307645661547352	858.55623685912	0.000387222734960641	858.284832793939	0.000555170192461398
859.404670618249	-0.00362403469839308	859.274454674989	-0.00269206155645685	859.404670618249	0.00022568188910042	859.133292229646	0.00105981887994881
860.253024112568	-0.00375845116785875	860.122820487944	-0.00236019926404956	860.253024112568	0.000167587831740819	859.981671396898	0.0015354053160825
861.101297353467	-0.00368735724787828	860.971106045734	-0.00225144881990735	861.101297353467	0.00018674226462749	860.829970307088	0.00169800262671025
861.947662436454	-0.00344342719296695	861.817483417326	-0.00230642999241771	861.947662436454	0.000224222019111382	861.676361000416	0.00143656404136102
862.79577537757	-0.00311942824801189	862.665608671843	-0.00250243191663927	862.79577537757	0.000303677302577139	862.524499603551	0.00102268834645279
863.643808099401	-0.00288093148342177	863.513653705326	-0.00277250983938611	863.643808099401	0.000416904033629678	863.372557983756	0.000560763765140495
864.491760613324	-0.00277470311748462	864.361618529154	-0.00292489976754466	864.491760613324	0.000558675371812496	864.22053615241	0.000371093174158541
865.339632930714	-0.00281996900395066	865.209503154703	-0.00297785766455085	865.339632930714	0.000707033292128786	865.068434120898	0.000462055148309045
866.187425062955	-0.00297727598021585	866.057307593357	-0.00291261621017191	866.187425062955	0.000774030826380522	865.916251900595	0.000764366970825058
867.035137021419	-0.00308397073984094	866.905031856488	-0.00267429987493279	867.035137021419	0.000712849800503582	866.763989502877	0.00111157524348188
867.880942110998	-0.00310544059637313	867.750849222477	-0.00234792975496147	867.880942110998	0.000555757651094002	867.609820177382	0.00130232410338175
868.728493928746	-0.00284505563961775	868.598413341406	-0.00203807339356295	868.728493928746	0.000437661492006157	868.457397631679	0.00133753880583329
869.5759656068	-0.00248205520757039	869.445897318896	-0.00181484696786435	869.5759656068	0.000368930535803225	869.304894942652	0.00114924290976208
870.423357156527	-0.00203916488524223	870.293301166315	-0.00162454546187973	870.423357156527	0.000385004252188074	870.15231212166	0.000887741560768558
871.268842573205	-0.00164475183510771	871.138798852444	-0.00161003670156723	871.268842573205	0.000496999535441803	870.997823108759	0.000619824241149008
